src_ip,dst_ip,src_port,dst_port,protocol,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMean,BwdPktLenMean,FwdIATMean,BwdIATMean,FlowDuration,FlowByts/s,FlowPkts/s,Label
10.8.8.130,78.46.223.24,3783,53,UDP,1,1,57,108,57.0,108.0,0,0,1.947971,84.70351971358916534178383559,1.026709329861686852627682856,bulk
10.8.8.130,78.46.223.24,6748,53,UDP,1,1,57,108,57.0,108.0,0,0,1.948413,84.68430461098340033658161796,1.026476419527071519231292339,bulk
10.8.8.130,207.241.227.212,33780,80,TCP,718,1209,40010,1636930,55.72423398328691,1353.9536807278744,0.01434628033472803347280334728,0.008517798013245033112582781457,10.559357,158810.8063776989451156921771,182.4921725820994592757873420,bulk
10.8.8.130,207.241.227.212,33781,80,TCP,2597,4437,147405,6002199,56.75972275702734,1352.760649087221,0.008308301232665639445300462250,0.004861635933273219116321009919,21.836478,281620.6899299419988882822587,322.1215435932479587596497933,bulk
10.8.8.130,207.241.227.212,33782,80,TCP,577,809,33247,1091445,57.62045060658579,1349.1285537700865,0.01510730208333333333333333333,0.01077821782178217821782178218,8.980265,125240.4021484889365736979922,154.3384298792964350161158941,bulk
10.8.8.130,207.241.227.212,33783,80,TCP,1003,1214,68017,1637147,67.8135593220339,1348.5560131795717,0.004197987025948103792415169661,0.003470313272877164056059356966,4.478469,380747.0812011872807425930603,495.0352453036964194683495632,bulk
10.8.8.130,207.241.236.176,43462,80,TCP,245,265,14386,354130,58.71836734693878,1336.3396226415093,0.01232454508196721311475409836,0.01139074242424242424242424242,3.275314,112513.1819422504224022490668,155.7102616726213120329837078,bulk
10.8.8.130,207.241.236.176,43463,80,TCP,1305,2025,75416,2729355,57.79003831417624,1347.8296296296296,0.007429085889570552147239263804,0.004787364130434782608695652174,9.956538,281701.4307583619928935137896,334.4536022460819212461198862,bulk
10.8.8.130,207.241.236.176,43464,80,TCP,1079,1619,61547,2183947,57.040778498609825,1348.9481161210624,0.01166252411873840445269016698,0.007771460444993819530284301607,12.844467,174821.8902349159369555778375,210.0515342520635539022366596,bulk
10.8.8.130,207.241.236.176,43465,80,TCP,1425,2596,78978,3513683,55.42315789473684,1353.498844375963,0.01662151896067415730337078652,0.009121157996146435452793834297,23.940325,150067.3445327078893039254897,167.9592904440520335459105087,bulk
10.8.8.130,207.241.224.2,55779,80,TCP,10,9,668,5083,66.8,564.7777777777778,0.1758206666666666666666666667,0.197708625,1.850984,3106.996062634793169470940862,10.26481050079309167448232940,bulk
10.8.8.130,207.241.224.2,55780,80,TCP,6,6,657,664,109.5,110.66666666666667,0.316420,0.316166,1.861255,709.7361726362051411547584829,6.447262734015489548718472214,bulk
10.8.8.130,207.241.224.2,55781,80,TCP,5,5,438,629,87.6,125.8,0.39553825,0.39571525,1.854024,575.5049557071537369527039564,5.393673436805564545011283565,bulk
10.8.8.130,207.241.224.2,55782,80,TCP,5,5,436,629,87.2,125.8,0.39552275,0.3955275,1.854448,574.2948845155000301976652891,5.392440230192488546456951071,bulk
10.8.8.130,207.241.224.2,55783,80,TCP,5,5,425,597,85.0,119.4,0.39551125,0.39547625,1.850116,552.3977955976814426771078138,5.405066493127998460637062757,bulk
10.8.8.130,207.241.226.111,48935,6969,TCP,6,5,674,418,112.33333333333333,83.6,0.2770104,0.34612775,1.665958,655.4787095472995117523971193,6.602807513754848561608395890,bulk
10.8.8.130,207.241.239.206,56809,6969,TCP,6,5,674,418,112.33333333333333,83.6,0.275618,0.3448005,1.643949,664.2541830677229038127095184,6.691205140792080532911909068,bulk
10.8.8.130,207.241.236.176,43473,80,TCP,256,295,14498,394554,56.6328125,1337.471186440678,0.01440255294117647058823529412,0.01248096938775510204081632653,3.940748,103800.5982620558330550443723,139.8211710061135601667500688,bulk
10.8.8.130,207.241.236.176,43474,80,TCP,126,201,7131,263992,56.595238095238095,1313.3930348258707,0.061830624,0.03872615,8.023724,33790.17025012325947402976473,40.75414358719218158550817551,bulk
10.8.8.130,207.241.236.176,43475,80,TCP,7,6,601,717,85.85714285714286,119.5,0.3358701666666666666666666667,0.4022774,2.288069,576.0315794672276054611989411,5.681646838447616745823661786,bulk
10.8.8.130,207.241.236.176,43476,80,TCP,251,409,14899,546292,59.35856573705179,1335.6772616136918,0.021939008,0.01343919117647058823529411765,5.749853,97600.92997160101310416109768,114.7855432130177936722904046,bulk
10.8.8.130,207.241.224.2,55790,80,TCP,6,5,482,630,80.33333333333333,126.0,0.4063348,0.50743775,2.301339,483.1969562067996066637726993,4.779826005642801864479765910,bulk
10.8.8.130,207.241.227.212,33800,80,TCP,370,406,21307,545748,57.586486486486486,1344.2068965517242,0.01004268834688346883468834688,0.009153792592592592592592592593,3.970110,142831.0550589278382714836617,195.4605791779069093803446252,bulk
10.8.8.130,207.241.236.176,43479,80,TCP,824,1568,44414,2112576,53.900485436893206,1347.3061224489795,0.008159699878493317132442284326,0.004293333758774728781110402042,7.007135,307827.6642308161609559399098,341.3663358847802989381537533,bulk
10.8.8.130,207.241.224.2,55793,80,TCP,8,6,756,992,94.5,165.33333333333334,0.3124974285714285714285714286,0.4376058,2.468191,708.2109933955678470588378290,5.672170427653289392919753779,bulk
10.8.8.130,207.241.227.212,33803,80,TCP,1055,1617,59691,2182739,56.57914691943128,1349.86951144094,0.006804691650853889943074003795,0.004436683787128712871287128713,7.440914,301364.8592095003382648959523,359.0956702362102290121885564,bulk
10.8.8.130,207.241.236.176,43482,80,TCP,655,926,39197,1243678,59.842748091603056,1343.0647948164146,0.008606510703363914373088685015,0.006083225945945945945945945946,5.899982,217437.1040454021724134073629,267.9669192211094881306417545,bulk
10.8.8.130,207.241.236.176,43483,80,TCP,812,1212,47238,1637035,58.17487684729064,1350.6889438943895,0.008505397040690505548705302096,0.005693033856317093311312964492,7.166902,235007.1202313077533360997541,282.4093311168479769920113321,bulk
10.8.8.130,207.241.236.176,43484,80,TCP,1034,1617,60716,2182723,58.71953578336557,1349.8596165739023,0.007998988383349467570183930300,0.005116422648514851485148514851,8.538987,262728.9396271478103901551788,310.4583717014676331044888580,bulk
10.8.8.130,207.241.224.2,55798,80,TCP,6,5,481,629,80.16666666666667,125.8,0.3422336,0.42612475,1.992760,557.0163993657038479295048074,5.519982336056524619121218812,bulk
10.8.8.130,207.241.236.176,43486,80,TCP,1266,2019,71019,2728388,56.09715639810427,1351.3561168895492,0.006750603162055335968379446640,0.004228114469772051536174430129,8.802036,318040.8487309072582752445002,373.2091075292125594578345283,bulk
10.8.8.130,207.241.227.212,33809,80,TCP,919,1617,54472,2182803,59.27312295973885,1349.909090909091,0.007981611111111111111111111111,0.004528595915841584158415841584,7.597232,294485.5442087328648118156718,333.8057861073612073449909125,bulk
10.8.8.130,207.241.236.176,43488,80,TCP,1048,1616,58188,2182769,55.52290076335878,1350.7233910891089,0.007051316141356255969436485196,0.004576195046439628482972136223,7.659451,292574.1022430981019396820999,347.8056064331503654765857240,bulk
10.8.8.130,207.241.236.176,43489,80,TCP,481,810,26319,1091472,54.71725571725572,1347.4962962962964,0.023001825,0.01365377132262051915945611867,11.311752,98816.78806253885339777604742,114.1290933535317959587515709,bulk
10.8.8.130,207.241.236.176,43490,80,TCP,358,406,19754,545805,55.17877094972067,1344.347290640394,0.01078321288515406162464985994,0.009509217283950617283950617284,4.124530,137120.8355861152664667246935,185.2332265736944573078629565,bulk
10.8.8.130,207.241.227.212,33813,80,TCP,264,407,14380,545852,54.46969696969697,1341.1597051597053,0.02100122813688212927756653992,0.01359439162561576354679802956,5.792351,96719.27685321555962337227147,115.8424273667117203360086431,bulk
10.8.8.130,207.241.227.212,33814,80,TCP,4281,8064,240291,10912925,56.129642606867556,1353.289310515873,0.007700749299065420560747663551,0.004086995163090661044276323949,33.229526,335641.7422264765377634336403,371.5069543874926172585188245,bulk
10.8.8.130,207.241.236.176,43493,80,TCP,388,406,21933,545777,56.52835051546392,1344.2783251231526,0.01068207235142118863049095607,0.01021060246913580246913580247,4.402166,128961.5157629221614995890659,180.3657563117792468525721202,bulk
10.8.8.130,207.241.236.176,43494,80,TCP,1702,2820,94408,3819373,55.468860164512336,1354.3875886524822,0.01465208524397413286302175191,0.008840992550549840368925150763,25.198820,155316.0425765968406457127754,179.4528473952351737105150162,bulk
10.8.8.130,207.241.227.212,33817,80,TCP,346,406,20528,545790,59.32947976878613,1344.3103448275863,0.009984260869565217391304347826,0.008506390123456790123456790123,3.713882,152486.8049119492757174299022,202.4835468655169981167953101,bulk
10.8.8.130,207.241.227.212,33818,80,TCP,252,407,13295,545856,52.757936507936506,1341.1695331695332,0.01614695617529880478087649402,0.01000978078817733990147783251,4.334590,128997.4368971459815115155067,152.0328335551920712224224206,bulk
10.8.8.130,207.241.227.212,33819,80,TCP,257,406,13742,545792,53.47081712062257,1344.3152709359606,0.0127499296875,0.008098906172839506172839506173,3.561015,157127.6728685501184353337461,186.1828720182307572419661248,bulk
10.8.8.130,207.241.227.212,33820,80,TCP,691,1213,38751,1637076,56.07959479015919,1349.6092333058532,0.009860205797101449275362318841,0.005613735973597359735973597360,7.072437,236951.8455943828131660981922,269.2141336854608955866273535,bulk
10.8.8.130,207.241.236.176,43499,80,TCP,767,1212,43349,1637077,56.51760104302477,1350.723597359736,0.009779702349869451697127937337,0.006192702725020644095788604459,7.775508,216117.8407893092001191433409,254.5171325140428123795898609,bulk
10.8.8.130,207.241.227.212,33822,80,TCP,1308,2016,75991,2728200,58.09709480122324,1353.2738095238096,0.009967630451415455241009946442,0.006466869478908188585607940447,13.309689,210687.9431968695887634940230,249.7428752843135553355153528,bulk
10.8.8.130,207.241.236.176,43501,80,TCP,1074,2019,59941,2728330,55.81098696461825,1351.327389796929,0.01014684529356943150046598322,0.005395919226957383548067393459,11.155613,249943.3244950322317563364738,277.2595284544202098082821625,bulk
10.8.8.130,207.241.236.176,43502,80,TCP,1274,2019,71122,2728351,55.82574568288854,1351.3377909856365,0.007999581304006284367635506677,0.005047480673934588701684836472,10.461065,267608.7950892189275183740852,314.7863052184457318638207487,bulk
10.8.8.130,207.241.236.176,43503,80,TCP,1146,2020,65956,2728433,57.553228621291446,1350.709405940594,0.007970908296943231441048034934,0.004530934621099554234769687964,9.429950,296331.2636864458454180562993,335.7387897072624987407144258,bulk
10.8.8.130,207.241.236.176,43504,80,TCP,371,406,20544,545803,55.37466307277628,1344.3423645320197,0.01098863783783783783783783784,0.01005337530864197530864197531,4.340532,130478.7062968318169293533604,179.0103148646294970293963966,bulk
10.8.8.130,207.241.227.212,33827,80,TCP,602,1213,33865,1637109,56.254152823920265,1349.636438582028,0.01050433610648918469217970050,0.005213406765676567656765676568,6.595356,253356.1493875387469607402542,275.1936362495064709168087363,bulk
10.8.8.130,207.241.239.206,56843,6969,TCP,6,5,673,418,112.16666666666667,83.6,0.1591072,0.19986775,1.070224,1019.412758450567357861531791,10.27822212919912093169280450,bulk
10.8.8.130,207.241.226.111,48971,6969,TCP,6,5,673,418,112.16666666666667,83.6,0.1590752,0.19802825,1.076908,1013.085611769993351335490125,10.21442871628774231410668321,bulk
10.8.8.130,207.241.224.2,55821,80,TCP,6,5,494,635,82.33333333333333,127.0,0.3613412,0.44929825,2.078293,543.2342792859332153839713650,5.292805201191554800020978755,bulk
10.8.8.130,207.241.227.212,33831,80,TCP,2211,4038,122515,5456767,55.41157847127997,1351.3538880633978,0.006921414479638009049773755656,0.003789216992816447857319791925,15.569535,358346.0906186344036607387440,401.3607342801181923544922825,bulk
10.8.8.130,207.241.236.176,43510,80,TCP,287,406,15184,545801,52.90592334494774,1344.3374384236454,0.01095076923076923076923076923,0.007722654320987654320987654321,3.402324,164882.8859332620879140258247,203.6843051984467087790580791,bulk
10.8.8.130,207.241.227.212,33833,80,TCP,769,1212,43518,1637053,56.59037711313394,1350.703795379538,0.01034576822916666666666666667,0.006563450041288191577208918249,8.215066,204571.8196299335878737918843,241.1423109686519864843447393,bulk
10.8.8.130,207.241.236.176,43512,80,TCP,1209,2017,67959,2728314,56.21091811414392,1352.659395141299,0.009716711092715231788079470199,0.005816767857142857142857142857,12.003279,232959.0939275842875934150993,268.7598946921087146270614888,bulk
10.8.8.130,207.241.236.176,43513,80,TCP,358,406,20833,545765,58.1927374301676,1344.2487684729065,0.008308081232492997198879551821,0.007323634567901234567901234568,3.242820,174723.8514626158713712139434,235.5974121289494945757087967,bulk
10.8.8.130,207.241.227.212,33836,80,TCP,342,407,19655,545856,57.47076023391813,1341.1695331695332,0.01469766568914956011730205279,0.01235354926108374384236453202,5.287077,106960.9918675290713564413758,141.6661796300678049515828879,bulk
10.8.8.130,207.241.236.176,43515,80,TCP,2524,4845,141715,6548068,56.146988906497626,1351.5104231166151,0.006797686484344034879112168054,0.003544648018166804293971924030,17.436228,383671.4569229078674584893017,422.6258110412412592907135649,bulk
10.8.8.130,207.241.227.212,33838,80,TCP,361,809,19325,1091430,53.53185595567867,1349.1100123609394,0.01281254722222222222222222222,0.005692029702970297029702970297,4.882237,227509.4388084806206663052203,239.6442450458672940293558055,bulk
10.8.8.130,207.241.236.176,43517,80,TCP,568,809,31790,1091447,55.96830985915493,1349.1310259579727,0.01024702469135802469135802469,0.007183574257425742574257425743,6.080986,184712.9725343883376807642708,226.4435405705587876702889959,bulk
10.8.8.130,207.241.236.176,43518,80,TCP,329,406,18481,545793,56.17325227963526,1344.3177339901479,0.009806667682926829268292682927,0.007946970370370370370370370370,3.486608,161840.3904310435816128454934,210.8066063061864138440570319,bulk
10.8.8.130,207.241.236.176,43519,80,TCP,593,810,34150,1091467,57.58853288364249,1347.4901234567901,0.008660128378378378378378378378,0.006340050679851668726823238566,5.397427,208546.9613576987701732695968,259.9386707777613296113129460,bulk
10.8.8.130,207.241.236.176,43520,80,TCP,1167,2013,66454,2728101,56.94430162810625,1355.2414307004472,0.01816480360205831903945111492,0.01052821570576540755467196819,21.458767,130229.0574290685014660907591,148.1911798566991290785719422,bulk
10.8.8.130,207.241.227.212,33843,80,TCP,1392,2416,77845,3273731,55.923132183908045,1355.021109271523,0.01734689647735442127965492451,0.009991032298136645962732919255,24.405195,137330.4331311427751345563926,156.0323529478047604208857991,bulk
10.8.8.130,207.241.227.212,33844,80,TCP,215,406,11369,545802,52.87906976744186,1344.3399014778324,0.02298074766355140186915887850,0.01214741728395061728395061728,5.190407,107346.3025153904115804406090,119.6437967196021429533368000,bulk
10.8.8.130,207.241.239.206,56860,6969,TCP,6,5,529,344,88.16666666666667,68.8,0.1243764,0.15313025,0.896441,973.8510398341887530802361784,12.27074620638725805713928747,bulk
10.8.8.130,207.241.236.176,43524,80,TCP,342,407,19849,545828,58.038011695906434,1341.1007371007372,0.01425939002932551319648093842,0.01197750738916256157635467980,5.132680,110210.8450166384812612514320,145.9276635208117396759587584,bulk
10.8.8.130,198.7.63.141,32577,53,UDP,1,1,68,168,68.0,168.0,0,0,0.134080,1760.143198090692124105011933,14.91646778042959427207637232,bulk
10.8.8.130,78.46.223.24,32577,53,UDP,1,1,68,168,68.0,168.0,0,0,0.134771,1751.118564082777452122489260,14.83998783120997840781770559,bulk
10.8.8.130,212.129.33.50,51413,6881,UDP,4,4,383,563,95.75,140.75,47.77034266666666666666666667,47.768224,143.438517,6.595160210698497391743111789,0.05577302503761942825998403204,bulk
10.8.8.130,207.241.227.212,33847,80,TCP,1363,2416,76689,3273709,56.26485693323551,1355.0120033112582,0.01975267327459618208516886931,0.01115585051759834368530020704,27.207410,123142.8496869051482665935493,138.8959845865519724222188000,bulk
10.8.8.130,207.241.236.176,43526,80,TCP,1054,1613,58896,2182594,55.878557874762805,1353.1270923744576,0.01283136182336182336182336182,0.008387897642679900744416873449,13.809393,162316.3306308973899142417049,193.1294156086368169839181201,bulk
10.8.8.130,207.241.236.176,43527,80,TCP,769,1212,42993,1637047,55.90767230169051,1350.6988448844884,0.0081325234375,0.005157204789430222956234516928,6.515141,257867.0208365406059515826288,304.0609558565194521499995165,bulk
10.8.8.130,207.241.236.176,43528,80,TCP,780,1212,45186,1637083,57.93076923076923,1350.7285478547856,0.008456577663671373555840821566,0.005454407927332782824112303881,6.874170,244723.2174938938082706712229,289.7804389475383937260789303,bulk
10.8.8.130,207.241.227.212,33851,80,TCP,275,406,14863,545804,54.04727272727273,1344.344827586207,0.02282270802919708029197080292,0.01542108641975308641975308642,6.522272,85961.91633835571408245470290,104.4114688869154797592004749,bulk
10.8.8.130,207.241.236.176,43530,80,TCP,1938,3626,107044,4911935,55.234262125902994,1354.642857142857,0.01552479556014455343314403717,0.008296500965517241379310344828,30.341795,165414.7027227624469811360864,183.3774171897213068640138133,bulk
10.8.8.130,207.241.227.212,33853,80,TCP,686,1210,38248,1636952,55.755102040816325,1352.8528925619835,0.01146445401459854014598540146,0.006500585607940446650124069479,8.132254,205994.5496045745742816198314,233.1456936785299622958161415,bulk
10.8.8.130,207.241.236.176,43532,80,TCP,1028,2019,56890,2728391,55.340466926070036,1351.3576027736503,0.01199833592989289191820837390,0.006109537661050545094152626363,12.598055,221088.1759128690897126580254,241.8627319852151780572477259,bulk
10.8.8.130,207.241.236.176,43533,80,TCP,610,1212,33064,1637081,54.20327868852459,1350.726897689769,0.01433550082101806239737274220,0.007213120561519405450041288192,9.003146,185506.8217265387010273964234,202.3737035920554881593611833,bulk
10.8.8.130,207.241.236.176,43534,80,TCP,374,809,19827,1091418,53.01336898395722,1349.0951792336218,0.01761079356568364611260053619,0.008130365099009900990099009901,6.837184,162529.6320824479785829955724,173.0244498319776094953711938,bulk
